ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_W4XER2R,02/08/10,01/08/11,Male,2,02/08/10,1,,,,Victoria Island,Lagos,Motor Cycle,0
ID_W50367B,29/12/10,28/12/11,Male,60,29/12/10,3,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_W57SD6P,28/01/10,27/01/11,Male,45,28/01/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_W57ZOIU,14/11/10,13/11/11,Female,50,14/11/10,1,Saloon,,Hyundai,,,CarSafe,0
ID_W5BIQUJ,01/11/10,24/09/11,Male,44,01/11/10,3,Saloon,Black,TOYOTA,Agege,Lagos,Car Classic,0
ID_W5BS8ME,05/07/10,19/06/11,Male,29,05/07/10,1,Saloon,Red,TOYOTA,Ajah,Lagos,Car Classic,0
ID_W5CS8XT,05/08/10,04/08/11,Male,38,05/08/10,1,Saloon,Black,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_W5CSGKA,18/07/10,17/07/11,Female,36,18/07/10,1,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,0
ID_W5ITHIV,07/09/10,06/09/11,Female,39,07/09/10,1,,,,,,CarSafe,0
ID_W5JIEXK,22/03/10,21/03/11,Entity,20,22/03/10,1,,,Mack,Victoria Island,Lagos,CVTP,0
ID_W5K6S2L,30/04/10,29/04/11,Male,42,30/04/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_W5LSUSG,14/06/10,13/06/11,Entity,9,14/06/10,1,Saloon,Blue,TOYOTA,Ifo,Benue,Car Classic,0
ID_W5RNEIX,09/05/10,08/05/11,Female,2,09/05/10,2,Saloon,,Honda,,,CarSafe,0
ID_W5RWWWA,24/05/10,23/05/11,NOT STATED,49,24/05/10,1,Saloon,,Honda,,,CarSafe,0
ID_W5UB1QM,22/05/10,21/05/11,Male,35,22/05/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_W5UJZPA,07/08/10,06/08/11,Male,40,07/08/10,1,,,,,,CarSafe,0
ID_W5XZW2M,11/12/10,10/12/11,Male,43,11/12/10,1,Saloon,Black,Honda,Surulere,Lagos,Car Classic,0
ID_W62Z31T,19/09/10,18/09/11,Male,37,19/09/10,1,,,,,,CarSafe,0
ID_W635EY9,28/08/10,27/08/11,Male,66,28/08/10,3,JEEP,Blue,Honda,Eti-Osa,Eti-Osa,Car Classic,0
ID_W64PKN5,27/02/10,26/02/11,Joint Gender,34,27/02/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_W656D3Q,30/09/10,29/09/11,NOT STATED,40,30/09/10,1,,,,,,CarSafe,0
ID_W6FH116,06/09/10,05/09/11,Female,39,06/09/10,1,,,,,,Car Classic,0
ID_W6FN6D0,30/01/10,29/01/11,Female,50,30/01/10,1,Saloon,,Mitsubishi,,,CarSafe,0
ID_W6K1AAI,05/08/10,03/02/11,Male,32,05/08/10,1,,,,,,Car Classic,0
ID_W6L72RD,05/04/10,04/04/11,Female,32,05/04/10,3,Saloon,Grey,TOYOTA,,,Car Classic,0
ID_W6P8DID,10/12/10,09/12/11,Male,37,10/12/10,1,Saloon,Black,Lexus,,,Car Classic,0
ID_W6RY69E,22/01/10,21/01/11,Female,31,22/01/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_W6SCZ02,27/12/10,27/12/11,Male,36,27/12/10,1,JEEP,Blue,Hyundai,,,CarFlex,1
ID_W6XQ6PP,07/09/10,06/09/11,Female,51,07/09/10,2,JEEP,Silver,Mercedes,Lagos Island,Lagos,Car Classic,0
ID_W6ZDRXE,05/12/10,04/12/11,Female,40,05/12/10,1,,,,,,CarSafe,0
ID_W71JFPC,27/03/10,26/03/11,Male,7,27/03/10,1,Saloon,Black,Honda,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_W73BWCE,20/06/10,19/06/11,Female,61,20/06/10,1,Saloon,Green,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_W76CSSS,06/10/10,10/06/11,Male,36,06/10/10,2,Saloon,,TOYOTA,,,Car Classic,1
ID_W7F0UFR,05/07/10,04/07/11,Male,43,05/07/10,6,JEEP,Black,Honda,Victoria Island,Lagos,Car Classic,0
ID_W7FEZ7I,21/06/10,20/06/11,Female,41,21/06/10,1,Saloon,Wine,TOYOTA,Ikorodu,Lagos,Car Classic,1
ID_W7FRIG7,17/04/10,16/04/11,Male,50,17/04/10,1,Saloon,Ash,TOYOTA,,,CarSafe,0
ID_W7M5610,13/09/10,10/09/11,Male,46,13/09/10,1,,Black,TOYOTA,Victoria Island,Lagos,Car Classic,1
ID_W7N1CT3,06/04/10,05/04/11,Entity,20,06/04/10,2,Saloon,Black,TOYOTA,Ikoyi,Lagos,Car Classic,0
ID_W83TJSJ,28/01/10,27/01/11,Female,48,28/01/10,1,JEEP,Black,Honda,Lekki,Lagos,Car Classic,0
ID_W879MLJ,26/09/10,25/09/11,Female,46,26/09/10,2,,,Ford,,,Car Classic,0
ID_W8AKH7C,17/09/10,16/09/11,Male,42,17/09/10,1,,,,,,CarSafe,0
ID_W8CFKK5,01/06/10,31/05/11,Entity,93,01/06/10,7,,As Attached,.,Lagos Island,Lagos,CVTP,0
ID_W8E8U0O,25/02/10,24/02/11,Male,51,25/02/10,4,Saloon,,Honda,Victoria Island,Lagos,Customized Motor,0
ID_W8QX3PG,05/12/10,31/12/10,Female,48,05/12/10,2,,,Land Rover,Victoria Island,Lagos,Customized Motor,0
ID_W8RO33C,01/01/10,31/12/10,Entity,20,01/01/10,3,,As Attached,,Lagos,Lagos,Muuve,1
ID_W8XEX7G,12/09/10,08/09/11,Male,30,12/09/10,1,Saloon,Silver,TOYOTA,,,Car Plus,0
ID_W92H1YF,22/11/10,22/03/11,Male,44,22/11/10,2,,,,,,Car Classic,0
ID_W949L48,31/07/10,30/07/11,Male,12,31/07/10,2,JEEP,,TOYOTA,Lekki,Lagos,Customized Motor,0
ID_W984QM7,26/01/10,25/01/11,Female,48,26/01/10,1,,,Honda,Victoria Island,Lagos,Car Classic,0
ID_W9DWRXJ,07/08/10,06/08/11,Male,34,07/08/10,2,Saloon,Grey,TOYOTA,Ikorodu,Lagos,Car Classic,1
ID_W9KADRC,16/01/10,13/01/11,Male,41,16/01/10,1,Saloon,,TOYOTA,,,Car Classic,0
ID_W9TR63G,27/04/10,26/04/11,Female,38,27/04/10,1,Saloon,,Mitsubishi,,,CarSafe,0
ID_W9VGPON,19/04/10,18/04/11,Male,42,19/04/10,1,Saloon,As Attached,Pontiac,Abuja,Abuja,Car Plus,0
ID_W9WO3WD,15/01/10,14/01/11,Female,12,15/01/10,3,,,TOYOTA,Victoria Island,Lagos,Customized Motor,0
ID_WA4LKEF,11/01/10,10/01/11,Female,45,11/01/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WA5661C,15/07/10,14/07/11,Male,31,15/07/10,2,JEEP,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_WA8FJU2,04/01/10,03/01/11,Female,31,04/01/10,1,Saloon,,Ford,,,CarSafe,0
ID_WAGO60D,20/02/10,19/02/11,Male,43,20/02/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WAHHK42,17/12/10,16/12/11,Male,28,17/12/10,2,,,Ford,Lagos Mainland,Lagos,Car Classic,0
ID_WAHY7WZ,30/12/10,29/12/11,Male,48,30/12/10,1,JEEP,Black,ACURA,Shagamu,Ogun,Car Classic,0
ID_WAR93TR,14/06/10,13/06/11,Male,62,14/06/10,1,Saloon,Black,Porsche,Victoria Island,Lagos,Car Classic,0
ID_WARCI0V,31/05/10,30/05/11,Male,120,31/05/10,1,Saloon,Grey,Lexus,Victoria Island,Lagos,Car Classic,0
ID_WARP80S,28/03/10,27/03/11,NOT STATED,40,28/03/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WAXG694,04/03/10,03/03/11,Male,50,04/03/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WAZPYRS,20/03/10,19/03/11,Male,1,20/03/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WB14DTA,06/09/10,05/09/11,Male,320,06/09/10,1,JEEP,As Attached,Range Rover,Ketu,Lagos,Car Classic,0
ID_WB2LNIA,11/12/10,10/12/11,Female,35,11/12/10,1,Saloon,,TOYOTA,,,CarFlex,0
ID_WB5XOMI,23/10/10,22/10/11,Joint Gender,31,23/10/10,1,,,,,,CarSafe,0
ID_WB8ST5V,09/06/10,08/06/11,Male,73,09/06/10,2,JEEP,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_WBEE4X5,21/02/10,20/02/11,Male,46,21/02/10,1,Saloon,,Nissan,,,CarSafe,0
ID_WBJFT65,22/03/10,21/03/11,Female,52,22/03/10,2,,,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_WBL281R,23/04/10,22/04/11,Male,34,23/04/10,1,Saloon,Black,TOYOTA,,,Car Classic,1
ID_WBPGXGN,17/04/10,16/04/11,,120,17/04/10,1,,Silver,Kia,Victoria Island,Lagos,Customized Motor,0
ID_WBR65I8,17/12/10,20/10/11,Male,71,17/12/10,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_WBT5381,20/09/10,19/09/11,Male,11,20/09/10,5,,,,,,Car Classic,0
ID_WBUS79V,22/12/10,20/06/11,Female,30,22/12/10,1,,,,,,Car Classic,0
ID_WBVBPBY,23/08/10,22/08/11,Female,53,23/08/10,1,,Black,TOYOTA,Victoria Island,Lagos,CVTP,0
ID_WBXASK9,01/02/10,31/01/11,Male,27,01/02/10,2,Saloon,Gold,TOYOTA,Ajah,Lagos,Car Classic,1
ID_WBYSZIX,29/01/10,28/01/11,Male,47,29/01/10,1,JEEP,,Ford,,,CarSafe,0
ID_WC2S1BK,26/11/10,23/04/11,Male,42,26/11/10,1,Saloon,Grey,Lexus,Surulere,Lagos,Car Classic,0
ID_WC2Y50D,05/06/10,04/06/11,Female,49,05/06/10,3,Saloon,Black,Nissan,Olamabolo,Benue,Car Plus,0
ID_WC9EYPT,16/07/10,15/07/11,Male,39,16/07/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WCBJ1U5,04/09/10,03/09/11,Female,35,04/09/10,1,,Blue,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,1
ID_WCCEQC6,04/12/10,06/02/11,Male,38,04/12/10,1,Saloon,Silver,Lexus,Eti-Osa,Eti-Osa,Car Classic,1
ID_WCDUW7N,20/03/10,19/03/11,Male,39,20/03/10,1,JEEP,Grey,ACURA,Ikeja,Lagos,Car Classic,1
ID_WCGQTOK,01/11/10,30/04/11,Female,40,01/11/10,1,,,,,,Car Classic,0
ID_WCI6KK0,27/03/10,26/03/11,Male,48,27/03/10,1,,,Lexus,Oshodi-Isolo,Oshodi-Isolo,Customized Motor,0
ID_WCLK01P,29/05/10,28/05/11,Female,48,29/05/10,1,Saloon,,Mitsubishi,,,CarSafe,0
ID_WCR81XN,24/04/10,23/04/11,Male,43,24/04/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WCX11YF,10/01/10,09/01/11,Female,32,10/01/10,1,Sedan,,Lexus,Abuja,Abuja,Car Classic,1
ID_WCX8WJ5,30/01/10,29/01/11,Male,54,30/01/10,2,,,Kia,Warri,Delta,Car Classic,1
ID_WCYFOHJ,02/08/10,01/08/11,Male,44,02/08/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WD1WOSD,05/12/10,04/12/11,Female,36,05/12/10,1,,,,,,CarSafe,0
ID_WD487W3,02/07/10,01/07/11,Male,41,02/07/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WDL5XXB,16/11/10,07/09/11,Male,34,16/11/10,1,,Grey,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_WDO86UE,13/12/10,12/12/11,Male,45,13/12/10,1,,,,,,Car Classic,1
ID_WDSFY9B,29/11/10,26/11/11,Male,40,29/11/10,1,Sedan,Black,TOYOTA,,,Car Classic,0
ID_WDTXV3Y,01/02/10,24/01/11,Male,55,01/02/10,2,Saloon,Black,Lexus,Ikeja,Lagos,Car Classic,0
ID_WDXBPNJ,09/11/10,31/12/10,,38,09/11/10,2,Saloon,,TOYOTA,Victoria Island,Lagos,Customized Motor,0
ID_WE32FW4,25/10/10,08/08/11,Male,42,25/10/10,2,,,,,,Car Classic,0
ID_WE4MMXG,13/05/10,12/05/11,Female,36,13/05/10,3,JEEP,White,TOYOTA,,,Car Classic,0
ID_WEQXO8C,04/07/10,03/07/11,Female,59,04/07/10,1,Saloon,,Honda,,,CarSafe,0
ID_WERRQ8K,27/06/10,26/06/11,Female,41,27/06/10,1,Mini Bus,,TOYOTA,Jos North,Jos-North,Car Classic,0
ID_WES7KQ9,30/04/10,29/04/11,Male,20,30/04/10,3,Saloon,Black,Honda,Victoria Island,Lagos,Car Classic,0
ID_WETOF8A,03/04/10,02/04/11,Male,68,03/04/10,1,Saloon,,Nissan,Eti-Osa,Eti-Osa,CarSafe,0
ID_WEZP5OK,14/11/10,11/11/11,Female,37,14/11/10,1,,,,,,Car Classic,0
ID_WF4U8FL,10/06/10,09/06/11,Male,48,10/06/10,1,Saloon,,Nissan,,,CarSafe,0
ID_WF4V8JA,18/11/10,17/11/11,Female,38,18/11/10,1,Saloon,Black,Hyundai,Surulere,Lagos,Car Classic,0
ID_WF6CV5K,02/05/10,01/05/11,Male,33,02/05/10,1,Saloon,,Honda,Benin,Edo,Car Classic,0
ID_WF74TQ0,22/02/10,21/02/11,Female,64,22/02/10,1,Saloon,Gold,Hyundai,Ife North,Ife-North,Car Classic,0
ID_WF8P858,27/03/10,25/03/11,Male,72,27/03/10,1,JEEP,Black,TOYOTA,Lagos,Lagos,Car Classic,0
ID_WFAE7H9,04/03/10,03/03/11,Male,43,04/03/10,1,Saloon,Black,TOYOTA,Ikoyi,Lagos,Car Classic,0
ID_WFAOMIW,07/06/10,06/06/11,Male,32,07/06/10,1,Saloon,,Volvo,,,CarSafe,0
ID_WFBDPU6,17/10/10,16/10/11,Male,44,17/10/10,2,,,,Anambra East,Anambra-East,CarSafe,0
ID_WFFL8RK,24/12/10,23/12/11,Male,37,24/12/10,1,Saloon,,Honda,,,CarSafe,0
ID_WFNT1PH,26/02/10,13/02/11,Male,39,26/02/10,1,,Blue,Iveco,Victoria Island,Lagos,CVTP,1
ID_WFP5IEJ,17/01/10,16/01/11,Male,45,17/01/10,1,JEEP,,Hyundai,Ikeja,Lagos,CarSafe,0
ID_WFRAMQ0,08/10/10,24/02/11,Male,51,08/10/10,4,,Black,BMW,Victoria Island,Lagos,Customized Motor,0
ID_WFUWT1G,28/12/10,27/12/11,Male,34,28/12/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WFVMJEH,07/03/10,06/03/11,Male,50,07/03/10,1,Saloon,,Mercedes,,,CarSafe,0
ID_WG5IK8W,19/10/10,18/04/11,Male,32,19/10/10,1,Saloon,Black,TOYOTA,Alimosho,Lagos,Car Classic,0
ID_WG73T1J,20/03/10,18/03/11,Female,42,20/03/10,2,Saloon,Black,TOYOTA,,,CarSafe,0
ID_WG9LIGH,14/08/10,13/08/11,Male,120,14/08/10,1,,,TOYOTA,Victoria Island,Lagos,CVTP,0
ID_WG9OHBV,15/12/10,14/12/11,Male,40,15/12/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WGDEY1Z,07/01/10,06/01/11,Male,41,07/01/10,1,JEEP,Black,TOYOTA,Ikwerre,Benue,Car Classic,0
ID_WGP0YK6,28/06/10,27/06/11,Female,41,28/06/10,1,Saloon,,Ford,,,CarSafe,0
ID_WGP510H,30/01/10,29/01/11,Male,39,30/01/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WGRJRBY,28/11/10,27/11/11,Male,44,28/11/10,1,,,,Abuja,Abuja,Car Classic,0
ID_WGS2BJ9,30/07/10,29/07/11,Male,42,30/07/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WGU8MJN,17/09/10,15/09/11,Male,50,17/09/10,1,,,,,,CarSafe,0
ID_WGXNUS0,10/09/10,09/09/11,Male,49,10/09/10,1,,,,,,Car Classic,0
ID_WGYNDUT,20/02/10,19/02/11,Female,40,20/02/10,1,Saloon,As Attached,Hyundai,,,Car Classic,0
ID_WH7KMFC,12/10/10,09/08/11,Male,50,12/10/10,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_WH7VCWQ,28/01/10,27/01/11,Male,30,28/01/10,1,Saloon,,ACURA,Port Harcourt,Rivers,Car Classic,0
ID_WH88J5K,02/03/10,01/03/11,Male,33,02/03/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WHJTT0D,02/12/10,01/12/11,Female,31,02/12/10,1,JEEP,White,Lexus,Ketu,Lagos,Car Classic,0
ID_WHK0FHE,23/12/10,22/03/11,Male,35,23/12/10,1,JEEP,Grey,Lexus,Ifo,Benue,Car Classic,0
ID_WHUIQMK,15/07/10,14/07/11,Female,39,15/07/10,1,JEEP,Black,Lexus,,,Car Classic,0
ID_WHZ37HY,09/01/10,08/01/11,Male,44,09/01/10,1,JEEP,Black,Mitsubishi,Lekki,Lagos,Car Classic,0
ID_WI3OBPV,02/07/10,01/07/11,Male,40,02/07/10,1,JEEP,,Lexus,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
ID_WI5GCB7,26/04/10,24/04/11,Male,30,26/04/10,1,Saloon,Silver,TOYOTA,OGBA,Benue,Car Classic,1
ID_WIHUYUC,27/12/10,26/12/11,,120,27/12/10,1,JEEP,Silver,Mercedes,Victoria Island,Lagos,Car Classic,0
ID_WIJC9WN,23/05/10,22/05/11,Entity,26,23/05/10,1,Saloon,Silver,Hyundai,Lagos Island,Lagos,Car Classic,0
ID_WIN3V8D,26/08/10,25/08/11,Female,31,26/08/10,1,,,,,,Car Classic,0
ID_WIUMT56,26/02/10,09/01/11,Male,43,26/02/10,1,Saloon,Grey,TOYOTA,,,Car Classic,1
ID_WJ0WDKS,04/03/10,03/03/11,Male,43,04/03/10,1,Saloon,,Volkswagen,,,CarSafe,0
ID_WJ26MWU,24/12/10,23/12/11,Female,39,24/12/10,1,,,,,,CarSafe,0
ID_WJE33RT,18/02/10,17/02/11,Male,67,18/02/10,1,Saloon,,Mercedes,,,CarSafe,0
ID_WJEOAJF,28/05/10,27/05/11,Male,46,28/05/10,1,Saloon,Black,TOYOTA,,,CarSafe,0
ID_WJGJ0ZT,27/02/10,13/02/11,Male,43,27/02/10,1,Saloon,Blue,Kia,,,Car Classic,0
ID_WJLFMJ1,28/08/10,27/08/11,Male,38,28/08/10,1,,,,,,Car Plus,0
ID_WJOVSX6,24/01/10,23/01/11,Male,68,24/01/10,1,Saloon,,TOYOTA,Ikeja,Lagos,CarSafe,0
ID_WK5CEC4,25/04/10,05/01/11,Male,30,25/04/10,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_WK8KESW,22/10/10,21/10/11,Male,40,22/10/10,1,,,,,,CarSafe,0
ID_WKMBBME,11/11/10,09/11/11,Male,38,11/11/10,1,,,,,,CarFlex,0
ID_WKOLP2O,24/10/10,21/01/11,Female,29,24/10/10,1,,,,,,CarFlex,0
ID_WKPDW99,25/01/10,13/01/11,Female,72,25/01/10,3,JEEP,,Infiniti,Oshodi-Isolo,Oshodi-Isolo,Car Classic,1
ID_WKPEO4J,13/03/10,12/03/11,Male,40,13/03/10,2,Saloon,Black,Kia,Ikeja,Lagos,Car Classic,0
ID_WKPMUMU,25/02/10,08/01/11,Female,27,25/02/10,2,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Plus,0
ID_WKS1K77,16/01/10,15/01/11,Male,34,16/01/10,2,Saloon,As Attached,TOYOTA,,,Car Plus,0
ID_WKS5V0N,23/05/10,16/05/11,Female,36,23/05/10,1,Saloon,Black,TOYOTA,,,Car Classic,1
ID_WKSF566,24/10/10,23/10/11,Male,40,24/10/10,1,,,,,,CarSafe,0
ID_WKSRQY1,18/03/10,17/03/11,Female,120,18/03/10,1,JEEP,,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_WKUDNJG,08/07/10,07/07/11,Male,46,08/07/10,1,Saloon,Blue,TOYOTA,,,Car Classic,1
ID_WL1R9RI,02/08/10,06/07/11,Female,40,02/08/10,1,Saloon,,TOYOTA,Benin,Edo,Car Classic,0
ID_WL4VCPA,24/07/10,23/07/11,Female,40,24/07/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WL920B2,30/01/10,29/01/11,Female,35,30/01/10,1,Saloon,,TOYOTA,Ogbmosho South,Ogbmosho-South,Car Classic,1
ID_WLAGD16,31/10/10,29/04/11,Female,27,31/10/10,1,Saloon,Grey,TOYOTA,,,Car Classic,0
ID_WLD2NOV,25/04/10,24/04/11,Female,44,25/04/10,2,JEEP,As Attached,TOYOTA,Surulere,Lagos,Car Classic,0
ID_WLNIORN,21/01/10,20/01/11,Male,43,21/01/10,1,Saloon,Black,Honda,Kosofe,Benue,Car Classic,0
ID_WLQ3IST,28/06/10,27/06/11,Female,42,28/06/10,1,Saloon,Red,Hyundai,,,Car Classic,0
ID_WLQGI9V,30/09/10,29/09/11,Male,47,30/09/10,2,Saloon,Black,TOYOTA,Port-Harcourt,Port-Harcourt,Car Classic,0
ID_WM3SDN0,25/07/10,24/07/11,Male,42,25/07/10,1,JEEP,Ash,Lexus,,,Car Classic,0
ID_WM4GGLT,27/03/10,26/03/11,,120,27/03/10,1,,,Hyundai,Victoria Island,Lagos,Customized Motor,0
ID_WM4Z2Q9,19/03/10,18/03/11,Male,50,19/03/10,1,Saloon,,BMW,,,CarSafe,0
ID_WM7NV5R,23/05/10,22/05/11,Male,44,23/05/10,1,JEEP,Black,Mercedes,Surulere,Lagos,Car Classic,0
ID_WMJ7C1A,05/10/10,04/10/11,Male,50,05/10/10,1,Saloon,,Mercedes,,,CarSafe,0
ID_WMMOK23,07/08/10,06/08/11,Male,52,07/08/10,3,,As Attached,TOYOTA,Apapa,Lagos,CVTP,0
ID_WMPMH7J,16/09/10,15/09/11,Male,51,16/09/10,3,Saloon,,Mercedes,Abuja Municipal,Abuja-Municipal,Car Plus,0
ID_WMR32DW,14/01/10,13/01/11,Entity,120,14/01/10,4,Bus,,TOYOTA,Ikoyi,Lagos,CVTP,0
ID_WMSBYMR,09/05/10,08/05/11,Female,29,09/05/10,1,Saloon,,TOYOTA,,,Car Classic,0
ID_WMSRC8A,06/02/10,05/02/11,Entity,9,06/02/10,1,,,TOYOTA,Abuja,Abuja,CVTP,0
ID_WMYQJ7G,30/01/10,29/01/11,Male,54,30/01/10,2,,,Kia,Warri,Delta,Car Classic,0
ID_WN12YXU,04/01/10,03/01/11,Female,42,04/01/10,2,Saloon,,Honda,Oshodi-Isolo,Oshodi-Isolo,CarSafe,0
ID_WN489F9,18/09/10,09/01/11,Male,66,18/09/10,1,JEEP,Silver,Nissan,Lagos Mainland,Lagos,Car Classic,0
ID_WN4LQH9,20/03/10,19/03/11,Female,34,20/03/10,1,JEEP,Black,TOYOTA,,,Car Classic,0
ID_WN65BVB,26/02/10,25/02/11,Entity,10,26/02/10,3,,Black,Ford,Abuja Municipal,Abuja-Municipal,CVTP,0
ID_WN67ON0,12/11/10,12/03/11,Female,32,12/11/10,1,,,,,,Car Classic,0
ID_WN6IXGB,05/01/10,04/01/11,Male,61,05/01/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WN6XV5L,21/05/10,20/05/11,Male,37,21/05/10,1,Saloon,Green,TOYOTA,,,Car Classic,0
ID_WNF31HI,13/09/10,12/09/11,Male,49,13/09/10,1,,,,,,CarSafe,0
ID_WNFFB0P,27/02/10,26/02/11,Female,56,27/02/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WNFK184,28/05/10,27/05/11,Male,44,28/05/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WNHGOJY,21/05/10,12/05/11,Female,41,21/05/10,2,Saloon,As Attached,TOYOTA,Ikoyi,Lagos,Car Classic,0
ID_WNMJGPH,01/07/10,27/06/11,Male,51,01/07/10,1,Saloon,White,Honda,,,Car Plus,0
ID_WNMXM5U,17/04/10,16/04/11,Male,39,17/04/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WNTHVND,27/02/10,27/02/11,Female,36,27/02/10,1,Saloon,Wine,Honda,,,Car Classic,1
ID_WNU40LK,25/11/10,24/11/11,Male,50,25/11/10,2,,,,Ikeja,Lagos,Car Classic,0
ID_WOIA58Y,20/09/10,19/09/11,Male,41,20/09/10,1,,,,,,CarSafe,0
ID_WOQJWKH,21/06/10,20/06/11,Male,40,21/06/10,1,Saloon,,Mitsubishi,,,CarSafe,0
ID_WOSI66B,24/10/10,23/10/11,Female,1,24/10/10,1,,,,,,CarSafe,0
ID_WOVCY4T,06/09/10,05/09/11,Male,42,06/09/10,1,,,,,,CarSafe,0
ID_WOYHDFJ,26/07/10,24/07/11,Female,34,26/07/10,1,Saloon,,Honda,,,CarSafe,0
ID_WP2H1W0,07/11/10,06/02/11,Male,36,07/11/10,1,Saloon,,Lexus,,,Car Classic,0
ID_WP7CLT3,13/05/10,11/01/11,Male,29,13/05/10,1,Truck,As Attached,Mercedes,Victoria Island,Lagos,CVTP,1
ID_WP9K10L,26/11/10,02/06/11,Male,45,26/11/10,2,JEEP,Green,TOYOTA,Ogun Waterside,Ogun-Waterside,Car Classic,0
ID_WPKBCW9,30/05/10,28/05/11,Female,44,30/05/10,1,JEEP,As Attached,TOYOTA,Ikeja,Lagos,Car Classic,1
ID_WPL6PNC,03/01/10,01/01/11,Male,31,03/01/10,1,Saloon,White,TOYOTA,Ojo,Benue,Car Plus,0
ID_WPQC2C4,14/08/10,13/08/11,Male,42,14/08/10,1,,,,,,CarSafe,0
ID_WPSA9RV,30/01/10,29/01/11,Male,50,30/01/10,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_WPV13LH,19/08/10,16/08/11,Male,42,19/08/10,2,,,,,,Car Classic,0
ID_WPW1AQZ,27/08/10,26/08/11,Male,39,27/08/10,1,,,,,,CarSafe,0
ID_WPWPUGX,28/02/10,27/02/11,Female,58,28/02/10,1,JEEP,,TOYOTA,,,CarSafe,0
ID_WPY0J1I,30/05/10,29/05/11,Female,31,30/05/10,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_WPZTBZR,01/05/10,30/04/11,Male,50,01/05/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WQ0OOJE,19/08/10,18/08/11,Female,49,19/08/10,3,JEEP,Black,Hyundai,Olamabolo,Benue,Car Plus,0
ID_WQ1GZZB,08/01/10,07/01/11,NOT STATED,40,08/01/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_WQ1NB3C,01/03/10,28/02/11,Male,28,01/03/10,1,Saloon,Grey,TOYOTA,,,Car Plus,0
ID_WQ1UHFD,24/05/10,23/05/11,Female,46,24/05/10,2,Mini Bus,Black,TOYOTA,Surulere,Lagos,Car Classic,0
ID_WQ4CFV4,21/12/10,20/12/11,Female,42,21/12/10,1,Saloon,,Mazda,,,CarSafe,0
ID_WQ81KIS,14/09/10,14/05/11,Female,44,14/09/10,1,,As Attached,Range Rover,Ikoyi,Lagos,Car Classic,0
ID_WQELKJT,28/06/10,24/06/11,Male,70,28/06/10,3,JEEP,As Attached,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
ID_WQFG5FU,26/10/10,25/10/11,Male,54,26/10/10,3,JEEP,Black,TOYOTA,Lekki,Lagos,Car Classic,0
ID_WQI33HT,15/02/10,14/02/11,Female,30,15/02/10,1,Saloon,,TOYOTA,,,CarSafe,0
